Win/Loss,Optimism,Pessimism,PastUsed,FutureUsed,PresentUsed,OwnPartyCount,OppPartyCount,NumericContent,Extra,Emoti,Agree,Consc,Openn
0,0.112526539,0.076433121,0.333333333,0.455128205,0.211538462,0,1,0.000542219,4.935,2.866,4,4.429,3.929
0,0.136531365,0.066420664,0.396226415,0.339622642,0.264150943,0,0,0.000415455,4.453,2.666,4,4.526,3.981
0,0.136706949,0.064954683,0.489932886,0.355704698,0.154362416,0,7,0.00096344,3.437,3.573,4.528,4.536,4.766
0,0.156613757,0.107936508,0.454545455,0.324675325,0.220779221,0,0,0.001245786,4.149,3.862,4.309,2.919,4.7
0,0.0862423,0.044490075,0.446341463,0.509756098,0.043902439,103,3,0.000606894,4.292,3.13,5.323,3.149,2.517
0,0.120800572,0.048606147,0.284810127,0.392405063,0.32278481,0,0,0.000517866,4.033,2.342,3.323,4.401,3.975
0,0.142747506,0.075978511,0.504,0.28,0.216,0,0,0.000486302,4.073,2.259,3.68,4.316,4.631
0,0.132394366,0.076056338,0.428571429,0.428571429,0.142857143,0,13,0.001882583,2.858,2.812,3.802,3.675,4.354
0,0.111489362,0.049361702,0.322834646,0.472440945,0.204724409,0,8,0.001788376,3.436,3.793,4.768,4.356,4.643
0,0.13437058,0.070721358,0.366666667,0.366666667,0.266666667,0,4,0.001180511,2.665,3.179,4.521,4.383,4.554
0,0.17223382,0.102296451,0.459016393,0.327868852,0.213114754,0,0,0.000413907,4.637,2.699,3.699,3.936,4.365
0,0.130581297,0.082561078,0.339449541,0.440366972,0.220183486,0,0,0.0003571,3.91,2,3.051,3.919,4.21
0,0.113985449,0.090541633,0.54676259,0.330935252,0.122302158,0,2,0.00059393,3.359,2.923,3.445,3.544,4.794
0,0.127916331,0.098149638,0.403508772,0.444444444,0.152046784,1,20,0.000595335,4.25,2.203,3.484,3.621,3.764
0,0.112077295,0.059903382,0.230769231,0.307692308,0.461538462,0,6,0.001036556,3.913,2.859,4.01,4.709,4.185
0,0.082781457,0.079470199,0.316129032,0.580645161,0.103225806,18,13,0.00179011,3.587,3.652,4.078,3.964,2.879
0,0.120870871,0.070570571,0.321428571,0.589285714,0.089285714,0,2,0.001453801,3.837,2.602,3.518,4.06,4.003
0,0.120124805,0.059282371,0.244186047,0.581395349,0.174418605,0,5,0.00143093,3.022,2.517,3.683,4.006,3.823
0,0.132867133,0.065268065,0.5,0.363636364,0.136363636,0,0,0.001846877,2.883,2.597,3.695,3.842,5.11
0,0.120938628,0.054151625,0.315068493,0.493150685,0.191780822,0,0,0.001563722,3.374,2.863,3.782,4.162,4.449
0,0.11550152,0.054711246,0.285714286,0.476190476,0.238095238,0,0,0.002069441,3.5,2.268,3.039,3.406,4.021
0,0.123831776,0.07165109,0.2421875,0.453125,0.3046875,0,0,0.000938293,4.178,2.193,3.64,4.513,4.617
0,0.147790055,0.081491713,0.3,0.442857143,0.257142857,0,1,0.000663696,4.545,2.02,2.577,3.615,2.802
0,0.098604651,0.12744186,0.508196721,0.31147541,0.180327869,0,2,0.001432105,3.529,2.773,3.5,3.464,4.501
0,0.100792752,0.06002265,0.275862069,0.396551724,0.327586207,0,6,0.003022975,3.169,2.073,3.486,3.636,3.345
0,0.121465969,0.069109948,0.271028037,0.439252336,0.289719626,0,0,0.002351834,4.139,2.282,3.137,3.444,2.429
0,0.099300699,0.062937063,0.262626263,0.454545455,0.282828283,0,5,0.00299494,3.298,1.777,3.343,3.736,3.441
0,0.046357616,0.059602649,0.260869565,0.608695652,0.130434783,4,2,0.000854701,2.456,2.411,3.768,2.343,2.573
0,0.0626703,0.051771117,0.227272727,0.386363636,0.386363636,1,5,0.00389021,2.534,3.079,3.633,3.292,3.839
0,0.150732127,0.063738157,0.508064516,0.338709677,0.153225806,0,5,0.001323308,4.126,2.866,3.581,3.55,3.335
0,0.105900151,0.051437216,0.388888889,0.4,0.211111111,0,9,0.001852424,3.42,2.296,3.268,3.59,3.699
0,0.12006717,0.078925273,0.357615894,0.364238411,0.278145695,0,4,0.001884269,3.462,2.755,3.994,4.167,4.123
0,0.104234528,0.035830619,0.404761905,0.452380952,0.142857143,1,4,0.000682283,2.727,2.377,3.221,3.247,3.404
0,0.186335404,0.085714286,0.37037037,0.5,0.12962963,22,24,0.000616001,3.348,2.932,4.244,3.326,2.395
0,0.126736111,0.066840278,0.392241379,0.525862069,0.081896552,41,18,0.00176376,3.636,3.964,4.571,3.45,2.278
0,0.089802131,0.059360731,0.398496241,0.533834586,0.067669173,0,2,0.00251816,3.746,3.636,3.853,3.142,2.926
0,0.127192982,0.109649123,0.719298246,0.210526316,0.070175439,0,16,0.001083769,3.921,3.258,3.245,2.478,3.497
0,0.151006711,0.05704698,0.512195122,0.317073171,0.170731707,0,0,0.000218245,2.953,3.73,4.283,3.646,4.64
0,0.116564417,0.049079755,0.380952381,0.380952381,0.238095238,1,6,0.00159417,2.833,3.115,4.366,3.64,4.056
0,0.085820896,0.06119403,0.391447368,0.493421053,0.115131579,73,10,0.00119347,3.573,3.485,4.709,3.437,1.525
0,0.130136986,0.054794521,0.323353293,0.550898204,0.125748503,40,11,0.001181145,3.992,2.887,4.271,4.309,2.772
0,0.109848485,0.068939394,0.51572327,0.295597484,0.188679245,42,14,0.001048068,4.116,3.752,4.287,3.573,2.656
0,0.099060632,0.064047822,0.27972028,0.384615385,0.335664336,0,5,0.001728885,2.95,2.929,4.156,4.106,3.51
0,0.110447761,0.08358209,0.31372549,0.588235294,0.098039216,1,9,0.000432059,1.964,2.051,3.758,3.068,2.347
0,0.103286385,0.084507042,0.157894737,0.763157895,0.078947368,0,2,0.000644122,3.365,2.356,2.86,2.219,2.957
0,0.100456621,0.082191781,0.157894737,0.763157895,0.078947368,0,2,0.000642055,3.347,2.345,2.827,2.201,2.941
0,0.104878049,0.051219512,0.328358209,0.492537313,0.179104478,0,13,0.00130527,3.236,2.228,3.519,3.08,1.968
0,0.1558753,0.043165468,0.278481013,0.53164557,0.189873418,2,1,0.002359975,4.154,2.05,3.072,2.779,2.396
0,0.115107914,0.053956835,0.4,0.525,0.075,1,10,0.000769428,0.998,3.955,6.23,4.486,4.713
0,0.144880174,0.083877996,0.382608696,0.339130435,0.27826087,0,4,0.000694873,4.138,2.67,4.083,4.061,4.092
0,0.071823204,0.069981584,0.454545455,0.25,0.295454545,0,0,0.000869187,2.497,3.104,3.452,3.389,5.265
0,0.059701493,0.07960199,0.727272727,0.181818182,0.090909091,16,5,0.001144165,0.303,2.143,3.026,1.771,1.797
0,0.1354669,0.067514248,0.393034826,0.517412935,0.089552239,48,3,0.00216763,5.193,3.586,4.432,3.613,3.888
0,0.141579732,0.078986587,0.397515528,0.335403727,0.267080745,0,6,0.00052776,4.298,2.939,4.042,4.044,4.323
0,0.044444444,0.081481481,0.238095238,0.380952381,0.380952381,0,1,0.002820079,2.382,0.418,2.599,2.868,1.875
0,0.119611021,0.057050243,0.377593361,0.489626556,0.132780083,22,15,0.001785399,6.115,4.108,4.757,4.601,4.073
0,0.094771242,0.078431373,0.558823529,0.352941176,0.088235294,1,10,0.000248694,2.51,4.681,4.802,2.946,2.585
0,0.139475909,0.076077768,0.4,0.342857143,0.257142857,0,4,0.000532198,4.499,2.857,3.976,4.192,4.657
0,0.200573066,0.042979943,0.288888889,0.622222222,0.088888889,8,0,0.000412201,2.885,1.731,3.901,2.818,3.537
0,0.102028273,0.070067609,0.475884244,0.450160772,0.073954984,61,26,0.001323936,3.934,3.78,4.604,3.123,2.735
0,0.123943662,0.062910798,0.416309013,0.502145923,0.081545064,41,18,0.001430697,3.304,3.388,3.931,1.87,2.139
0,0.095081967,0.075409836,0.393939394,0.363636364,0.242424242,1,4,0.000230415,3.158,2.581,3.488,3.132,3.164
0,0.122406639,0.134854772,0.516666667,0.15,0.333333333,1,0,0.000583856,3.363,3.564,3.747,3.55,4.058
0,0.071428571,0.069196429,0.5,0.28,0.22,13,6,0.002737226,2.573,3.311,3.462,3.503,2.468
0,0.111111111,0.087301587,0.217391304,0.608695652,0.173913043,0,2,0,3.576,1.939,3.365,2.788,4.373
0,0.08428246,0.109339408,0.476190476,0.396825397,0.126984127,0,11,0.000857339,2.596,2.521,2.318,1.695,3.086
0,0.102135562,0.091922006,0.328244275,0.27480916,0.396946565,1,11,0.002244826,3.395,3.054,3.772,3.982,3.722
0,0.094820717,0.088446215,0.46692607,0.494163424,0.038910506,70,12,0.001906733,3.425,4.025,4.843,3.074,2.859
0,0.128755365,0.079399142,0.322033898,0.474576271,0.203389831,1,4,0.000866802,3.538,2.813,3.211,3.485,3.756
0,0.096069869,0.135371179,0.294117647,0.441176471,0.264705882,0,0,0.002083954,2.312,2.309,3.77,4.815,4.453
0,0.075581395,0.075581395,0.391304348,0.260869565,0.347826087,0,4,0.000407664,2.333,0.536,2.525,3.861,3.764
0,0.126201923,0.103365385,0.339130435,0.434782609,0.226086957,0,1,0.000863084,3.557,2.011,3.582,4.311,4.046
0,0.108695652,0.077294686,0.417910448,0.462686567,0.119402985,13,1,0.000430601,2.958,4.518,6.298,5.759,4.881
0,0.098591549,0.078470825,0.394366197,0.323943662,0.281690141,0,11,0.003323699,2.33,2.86,3.097,2.69,3.174
0,0.101123596,0.157303371,0.52,0.4,0.08,0,1,0,2.117,2.22,2.886,3.067,3.715
0,0.086956522,0.043478261,0.42,0.46,0.12,9,1,0.000271223,1.285,2.82,4.513,3.94,3.588
0,0.084507042,0.131455399,0.172413793,0.620689655,0.206896552,0,0,0.002634178,1.99,2.485,3.982,4.296,4.366
0,0.134831461,0.062734082,0.472,0.312,0.216,0,6,0.000783648,4.008,2.686,4.201,4.676,4.384
0,0.118306351,0.093399751,0.275229358,0.28440367,0.440366972,0,0,0.001465517,4.166,2.621,3.635,4.056,3.964
0,0.095490716,0.084880637,0.232142857,0.267857143,0.5,1,0,0.001274813,4.023,1.65,3.015,3.753,3.762
0,0.071578947,0.085263158,0.550724638,0.253623188,0.195652174,0,26,0.001478962,3.559,3.659,4.138,4.087,3.785
0,0.087912088,0.06456044,0.527272727,0.218181818,0.254545455,0,17,0.001840907,3.39,3.835,3.966,3.866,3.676
0,0.072420036,0.065178033,0.437908497,0.503267974,0.058823529,41,28,0.00188295,3.167,3.945,4.28,3.192,2.865
0,0.083467095,0.07223114,0.344444444,0.333333333,0.322222222,0,9,0.002382033,3.255,3.311,3.81,3.78,3.473
0,0.08245614,0.087719298,0.147826087,0.547826087,0.304347826,0,8,0.000873908,3.733,2.17,2.801,3.2,4.191
0,0.147416413,0.095744681,0.48,0.386666667,0.133333333,26,12,0.001655629,5.027,4.021,4.68,5.616,6.523
0,0.114226376,0.085150571,0.222222222,0.377777778,0.4,0,10,0.002902218,3.337,2.169,3.17,4.239,4.361
0,0.140432099,0.063271605,0.382022472,0.539325843,0.078651685,0,11,0.000952268,4.356,3.522,4.035,3.688,4.512
0,0.084639498,0.081504702,0.177419355,0.524193548,0.298387097,0,10,0.000903853,3.755,2.199,2.864,3.171,4.055
0,0.088555858,0.065395095,0.236641221,0.435114504,0.328244275,0,20,0.00098912,3.854,2.539,2.917,3.015,3.698
0,0.086538462,0.048076923,0.341463415,0.414634146,0.243902439,2,8,0.001549187,1.55,2.859,3.923,3.112,3.648
0,0.080263158,0.065789474,0.187969925,0.488721805,0.323308271,1,19,0.001459996,3.512,2.448,3.054,3.324,4.009
0,0.068756876,0.048954895,0.36416185,0.537572254,0.098265896,73,27,0.001896583,4.074,3.574,4.161,3.364,2.943
0,0.069974555,0.066157761,0.181818182,0.46969697,0.348484848,1,22,0.001124438,3.605,2.561,3.105,3.241,3.655
0,0.090534979,0.063100137,0.28030303,0.484848485,0.234848485,0,16,0.001029192,2.643,2.659,3.542,3.493,4.232
0,0.102564103,0.07032967,0.506097561,0.304878049,0.18902439,43,15,0.002350796,4.181,3.754,4.505,3.506,3.243
0,0.083950617,0.077777778,0.270676692,0.443609023,0.285714286,1,19,0.00140994,3.295,2.649,3.319,3.436,3.831
0,0.104352127,0.054896142,0.388571429,0.525714286,0.085714286,79,18,0.002830005,4.884,4.342,5.396,4.633,5.151
0,0.086319218,0.053745928,0.233009709,0.504854369,0.262135922,0,10,0.00128655,3.002,2.142,3.497,3.776,3.73
0,0.108843537,0.051020408,0.272727273,0.218181818,0.509090909,1,6,0.001817946,3.417,3.033,3.112,3.796,3.116
0,0.082728592,0.059506531,0.235772358,0.495934959,0.268292683,0,19,0.001694915,3.064,2.144,3.041,3.499,3.218
0,0.074848281,0.072825354,0.403076923,0.535384615,0.061538462,76,20,0.00188825,3.277,4.057,4.91,3.339,2.752
0,0.079545455,0.061079545,0.212598425,0.519685039,0.267716535,0,20,0.001764584,3.17,2.108,2.963,3.486,3.204
0,0.071079761,0.058600109,0.390977444,0.5,0.109022556,93,35,0.002104097,4.347,3.521,4.153,3.111,2.356
0,0.120300752,0.107142857,0.53125,0.21875,0.25,0,6,0.000254842,3.447,1.813,3.412,3.978,4.306
0,0.094101124,0.068820225,0.214814815,0.518518519,0.266666667,0,19,0.002293817,2.969,2.182,2.743,2.943,3.157
0,0.061881188,0.066831683,0.149425287,0.643678161,0.206896552,0,12,0.001124859,2.606,1.253,2.051,2.18,4.017
0,0.197894737,0.067368421,0.358490566,0.490566038,0.150943396,8,7,0.000286,4.268,1.298,2.86,3.211,3.737
0,0.119675456,0.046653144,0.159663866,0.605042017,0.235294118,5,0,0.000821243,3.34,2.437,1.926,0.84,3.474
0,0.136485281,0.076717217,0.363013699,0.465753425,0.171232877,1,0,0.00164604,4.384,2.318,2.84,3.447,4.189
0,0.118251928,0.061696658,0.486486486,0.351351351,0.162162162,0,0,0.001331558,4.861,4.201,3.298,2.143,4.338
0,0.118867925,0.079245283,0.540816327,0.326530612,0.132653061,0,0,0.000529276,3.773,4.171,3.928,2.925,3.571
0,0.103571429,0.071428571,0.321428571,0.392857143,0.285714286,0,0,0.000539084,3.836,1.178,2.566,1.904,2.735
0,0.10708402,0.041186161,0.301886792,0.339622642,0.358490566,0,0,0.001587883,2.695,3.288,3.601,2.136,3.159
0,0.107287449,0.082995951,0.591836735,0.244897959,0.163265306,0,0,0.002373639,2.373,3.382,3.647,3.225,3.389
0,0.092105263,0.06871345,0.493333333,0.266666667,0.24,0,0,0.002398542,3.077,1.707,2.41,3.214,3.219
0,0.076726343,0.076726343,0.263157895,0.342105263,0.394736842,0,0,0.001573977,3.945,0.91,2.543,3.825,2.536
0,0.092116183,0.078008299,0.422680412,0.288659794,0.288659794,1,0,0.001331866,4.68,2.488,3.252,3.947,4.537
0,0.129240711,0.069466882,0.254545455,0.363636364,0.381818182,0,0,0.001388889,3.904,1.445,2.406,2.952,3.221
0,0.080937167,0.071352503,0.397590361,0.21686747,0.385542169,1,0,0.001757738,3.442,3.065,3.725,3.489,3.11
0,0.093167702,0.065217391,0.428571429,0.380952381,0.19047619,0,0,0.00172637,4.115,3.107,2.819,1.865,3.058
0,0.067729084,0.055776892,0.35483871,0.548387097,0.096774194,0,0,0.001092598,1.548,2.397,3.455,3.142,3.317
0,0.072368421,0.039473684,0.545454545,0.409090909,0.045454545,0,0,0.005502751,3.056,2.824,2.667,1.818,2.037
0,0.091385768,0.069662921,0.388235294,0.211764706,0.4,3,0,0.003596079,4.316,2.682,3.024,3.325,3.579
0,0.093366093,0.041769042,0.342105263,0.421052632,0.236842105,0,0,0.001967213,3.756,3.404,2.776,2.736,2.89
0,0.128289474,0.095394737,0.419354839,0.322580645,0.258064516,2,0,0.001405152,3.133,2.308,3.356,3.434,4.334
0,0.13037037,0.047407407,0.31147541,0.426229508,0.262295082,0,0,0.001274156,4.815,2.466,2.141,2.273,2.719
0,0.093095423,0.054305663,0.512605042,0.235294118,0.25210084,0,0,0.002737026,4.261,2.997,3.515,3.543,3.614
0,0.099798387,0.046370968,0.397849462,0.376344086,0.225806452,0,0,0.003008596,3.353,4.05,4.676,3.848,3.829
0,0.096139288,0.068887207,0.391666667,0.416666667,0.191666667,0,0,0.001997951,4.801,2.691,2.961,3.04,2.792
0,0.107906977,0.069767442,0.483146067,0.393258427,0.123595506,0,0,0.001371229,4.138,2.95,4.002,3.951,4.127
0,0.111778846,0.084134615,0.453125,0.375,0.171875,1,0,0.00125439,4.433,2.478,2.265,2.241,3.885
0,0.111206159,0.065012831,0.314814815,0.37037037,0.314814815,0,0,0.001702078,4.365,2.397,3.225,3.84,3.92
0,0.093667546,0.056728232,0.537313433,0.328358209,0.134328358,0,0,0.002259785,2.904,3.566,3.765,2.904,3.067
0,0.103658537,0.082317073,0.364864865,0.324324324,0.310810811,0,0,0.001577287,3.91,3.053,3.368,3.259,3.101
0,0.116541353,0.043233083,0.277777778,0.518518519,0.203703704,0,0,0.002177254,3.484,2.518,3.483,2.969,2.312
0,0.101587302,0.03968254,0.714285714,0.25,0.035714286,0,0,0.002473578,3.208,3.784,3.339,2.738,3.962
0,0.073313783,0.04398827,0.264705882,0.529411765,0.205882353,2,0,0.00318834,3.588,2.487,2.779,2.751,2.8
0,0.122625216,0.088082902,0.28,0.31,0.41,0,0,0.001071492,4.272,1.346,2.6,3.855,4.103
0,0.181818182,0.059561129,0.458333333,0.291666667,0.25,1,0,0.001301801,4.226,1.973,2.894,3.396,4.741
0,0.103793844,0.090193271,0.433070866,0.322834646,0.244094488,0,0,0.00144546,4.529,1.72,2.263,3.36,3.766
0,0.105411103,0.087842586,0.423357664,0.408759124,0.167883212,1,0,0.002333317,4.055,2.407,3.288,3.717,4.006
0,0.162616822,0.041121495,0.549019608,0.254901961,0.196078431,0,0,0.000947867,3.655,3.906,3.923,2.916,2.744
0,0.110309278,0.035051546,0.4375,0.395833333,0.166666667,0,0,0.00187807,4.336,2.983,3.01,2.851,3.079
0,0.112322792,0.026172301,0.298701299,0.363636364,0.337662338,0,0,0.001972542,4.248,3.39,3.412,3.149,3.285
0,0.115183246,0.047120419,0.401869159,0.336448598,0.261682243,1,0,0.00145808,4.067,2.854,3.223,3.283,3.36
0,0.106988783,0.031924072,0.333333333,0.45,0.216666667,0,0,0.002592079,3.787,3.307,3.482,2.871,3.048
0,0.098222638,0.045837231,0.423076923,0.384615385,0.192307692,1,0,0.001450326,4.269,3.165,3.055,2.533,2.945
0,0.1171459,0.051118211,0.37804878,0.402439024,0.219512195,1,0,0.002028245,4.34,3.237,3.242,2.873,3.085
0,0.103559871,0.038834951,0.428571429,0.380952381,0.19047619,1,0,0.001955512,2.953,3.206,3.645,3.052,3.623
0,0.165165165,0.039039039,0.344827586,0.482758621,0.172413793,0,0,0.000767165,4.111,3.151,2.964,2.465,3.682
0,0.125,0.047794118,0.416666667,0.464285714,0.119047619,0,0,0.001100369,4.602,3.28,3.223,2.256,3.279
0,0.114583333,0.090277778,0.421052632,0.368421053,0.210526316,1,0,0.000241779,4.924,3.949,3.314,2.6,3.598
0,0.111461619,0.062039958,0.393939394,0.393939394,0.212121212,0,0,0.002149459,4.005,2.984,3.097,2.844,3.142
0,0.123741007,0.035971223,0.344827586,0.448275862,0.206896552,0,0,0.001656274,4.453,2.946,3.215,2.946,2.86
0,0.109257715,0.055045872,0.417475728,0.378640777,0.203883495,0,0,0.002524363,4.048,3.058,3.445,2.877,3.624
0,0.107969152,0.029562982,0.346153846,0.41025641,0.243589744,0,0,0.001090604,4.593,3.538,3.05,1.903,2.966
0,0.147410359,0.011952191,0.259259259,0.518518519,0.222222222,1,0,0.00053952,3.637,2.567,2.731,2.53,3.59
0,0.11695279,0.050965665,0.431279621,0.312796209,0.255924171,1,0,0.00138146,5.422,2.758,2.886,3.022,3.487
0,0.097750865,0.052768166,0.285714286,0.542857143,0.171428571,1,0,0.002484009,4.082,3.07,3.442,3.755,3.835
0,0.111524164,0.089219331,0.304347826,0.347826087,0.347826087,1,0,0.001015486,3.272,3.297,3.641,3.53,3.887
0,0.1055505,0.054595086,0.261363636,0.431818182,0.306818182,0,0,0.003019526,4.466,3.317,2.997,2.425,2.742
0,0.122429907,0.069158879,0.476635514,0.196261682,0.327102804,0,0,0.002208318,4.845,2.211,2.805,3.419,3.838
0,0.104140527,0.056461731,0.459459459,0.333333333,0.207207207,0,0,0.001418999,3.474,3.6,3.2,2.667,2.911
0,0.098578199,0.058767773,0.372340426,0.35106383,0.276595745,1,0,0.001872296,5.017,3.596,4.075,4.121,4.453
0,0.110354223,0.088555858,0.353535354,0.464646465,0.181818182,0,0,0.002118644,4.101,2.787,2.998,2.61,2.845
0,0.10693302,0.085781434,0.373737374,0.303030303,0.323232323,0,0,0.00329435,4.88,3.044,2.988,3.571,4.353
0,0.117604091,0.086924763,0.422818792,0.362416107,0.214765101,0,0,0.002441051,4.326,3.439,3.591,3.471,4.263
0,0.122137405,0.053435115,0.677419355,0.096774194,0.225806452,1,0,0.003731343,3.85,4.316,3.726,1.556,2.721
0,0.146964856,0.060702875,0.631578947,0.105263158,0.263157895,0,0,0.002850743,3.997,4.506,3.744,1.553,2.654
0,0.105065666,0.075984991,0.392,0.408,0.2,0,0,0.002149178,4.087,3.601,3.533,2.933,3.64
0,0.100977199,0.087947883,0.416666667,0.472222222,0.111111111,0,0,0.002270826,4.897,2.495,3.135,3.56,4.755
0,0.110473458,0.068866571,0.4,0.316666667,0.283333333,0,0,0.002668062,3.628,3.425,3.557,3.45,2.952
0,0.088314005,0.074933095,0.319672131,0.491803279,0.18852459,0,0,0.001742269,4.315,3.074,3.422,3.152,3.723
0,0.103056769,0.086462882,0.512195122,0.308943089,0.178861789,0,0,0.002555614,3.952,2.667,3.169,3.458,3.677
0,0.107033639,0.096330275,0.592391304,0.217391304,0.190217391,0,0,0.002789148,3.742,2.132,3.18,3.377,4.307
0,0.096067054,0.117343649,0.329032258,0.258064516,0.412903226,1,0,0.002227658,4.913,0.921,1.45,3.056,3.927
0,0.133928571,0.06547619,0.575757576,0.242424242,0.181818182,4,0,0.001482109,3.834,2.652,0.577,-2.774,1.038
0,0.07852194,0.050808314,0.419047619,0.380952381,0.2,1,0,0.004963214,5.123,4.282,3.891,4.228,4.634
0,0.111888112,0.053146853,0.358974359,0.423076923,0.217948718,1,0,0.003491756,4.392,3.943,3.689,3.188,4.656
0,0.10587103,0.042348412,0.322222222,0.366666667,0.311111111,0,0,0.003800807,3.994,3.568,3.706,3.793,4.093
0,0.102625298,0.052505967,0.345132743,0.327433628,0.327433628,0,0,0.002667141,4.538,3.576,3.677,4.519,4.639
0,0.094845361,0.071134021,0.402061856,0.381443299,0.216494845,0,0,0.00417039,3.311,3.937,3.52,2.723,2.768
0,0.092715232,0.079470199,0.46875,0.25,0.28125,1,0,0.001187366,2.43,3.216,3.732,2.702,3.428
0,0.109375,0.12109375,0.571428571,0.214285714,0.214285714,0,0,0.004202269,3.366,3.448,3.479,1.822,2.511
0,0.174200662,0.05292172,0.503816794,0.419847328,0.076335878,1,0,0.001585471,3.885,3.54,4.415,3.582,4.485
0,0.087870105,0.085959885,0.244444444,0.411111111,0.344444444,0,0,0.001678791,5.812,3.256,3.821,5.367,6.044
0,0.110789981,0.063583815,0.391304348,0.275362319,0.333333333,2,0,0.00363954,3.709,3.218,3.335,3.096,3.573
0,0.095811819,0.08605852,0.344262295,0.196721311,0.459016393,0,0,0.002693108,4.011,1.174,2.445,3.644,3.871
0,0.122661123,0.035343035,0.456790123,0.222222222,0.320987654,0,0,0.002992046,4.19,3.038,3.525,3.53,3.48
0,0.091079812,0.061971831,0.333333333,0.387096774,0.279569892,0,0,0.002891964,4.243,3.936,4.194,3.272,4.127
0,0.110294118,0.084558824,0.321428571,0.428571429,0.25,1,0,0.003106394,1.62,4.04,4.866,2.697,3.447
0,0.155826558,0.06504065,0.378787879,0.348484848,0.272727273,0,0,0.000541956,5.929,3.198,3.239,3.149,4.022
0,0.112929624,0.090834697,0.447058824,0.235294118,0.317647059,0,0,0.002974951,4.592,2.879,3.173,3.337,4.434
0,0.093283582,0.067164179,0.37254902,0.352941176,0.274509804,6,0,0.001499557,4.449,2.864,3.361,4.639,4.726
0,0.129186603,0.043062201,0.201550388,0.527131783,0.271317829,0,0,0.001757322,3.709,3.386,3.453,3.37,3.458
0,0.108433735,0.016064257,0,0.388888889,0.611111111,0,0,0.000279486,6.083,2.264,3.46,5.435,5.379
0,0.152475248,0.047524752,0.481481481,0.382716049,0.135802469,1,0,0.000928397,4.414,2.418,2.939,3.022,2.998
1,0.157575758,0.048484848,0.411764706,0.470588235,0.117647059,0,0,0.003246753,3.069,2.911,4.204,4.541,5.561
1,0.114788004,0.082730093,0.512195122,0.341463415,0.146341463,0,0,0.00110957,3.48,2.937,3.752,4.191,4.86
1,0.113207547,0.018867925,0.153846154,0.615384615,0.230769231,0,0,0.00212766,3.878,2.205,2.658,2.906,5.222
1,0.108452951,0.052631579,0.336283186,0.433628319,0.230088496,12,7,0.001475216,3.742,3.127,4.556,5.32,4.722
1,0.070967742,0.032258065,0.263157895,0.421052632,0.315789474,1,0,0.006827731,2.397,2.469,3.164,3.515,4.542
1,0.080976864,0.033419023,0.829545455,0.096590909,0.073863636,62,23,0.005245295,1.529,4.787,5.081,5.778,5.004
1,0.126027397,0.046575342,0.588235294,0.294117647,0.117647059,2,8,0.00528169,0.961,4.081,4.708,3.56,4.949
1,0.065068493,0.01369863,0.2,0.1,0.7,8,0,0.001158078,2.026,3.78,4.095,4.706,4.087
1,0.071428571,0,0.384615385,0.461538462,0.153846154,3,0,0.0048583,2.732,3.851,3.414,2.308,2.739
1,0.068965517,0.068965517,0.4,0.2,0.4,1,0,0,1.195,4.792,4.391,2.773,4.336
1,0.133126935,0.055727554,0.3,0.525,0.175,1,0,0.001247105,3.87,3.523,3.924,3.851,4.965
1,0.061538462,0.030769231,0.846153846,0.076923077,0.076923077,5,0,0.003063457,1.117,2.771,3.805,4.157,4.387
1,0.098930481,0.042780749,0.655172414,0.172413793,0.172413793,9,1,0.001271725,1.459,2.341,3.472,4.037,4.149
1,0.114754098,0.039344262,0.592592593,0.222222222,0.185185185,8,0,0.001290656,2.185,2.136,3.477,4.088,4.075
1,0.140909091,0.027272727,0.882352941,0.117647059,0,6,0,0.001409443,1.236,2.8,2.947,2.854,4.313
1,0.097435897,0.025641026,0.8,0,0.2,5,0,0.001649485,2.436,3.759,4.245,4.336,4.768
1,0.177884615,0.038461538,0.571428571,0.142857143,0.285714286,3,0,0.000375657,2.874,4.038,4.127,3.459,4.963
1,0.098360656,0.032786885,0.52,0.28,0.2,0,0,0.006784772,0.799,2.717,3.821,3.776,4.426
1,0.098837209,0.034883721,0.692307692,0.230769231,0.076923077,0,0,0.003032929,2.493,2.358,2.951,3.189,4.462
1,0.093548387,0.059677419,0.541353383,0.30075188,0.157894737,0,0,0.007465027,1.986,3.855,4.133,4.678,4.349
1,0.124137931,0.062068966,0.32,0.36,0.32,1,0,0.000737463,2.213,3.707,4.786,4.84,5.24
1,0.210526316,0.052631579,0.333333333,0.333333333,0.333333333,0,0,0,1.328,-0.159,2.722,4.285,5.799
1,0.082608696,0.034782609,0.642857143,0,0.357142857,12,0,0.002918643,1.774,4.407,5.522,5.723,5.824
1,0.157894737,0,0.333333333,0,0.666666667,0,0,0,4.157,2.934,4.115,4.642,3.61
1,0.190709046,0.101466993,0.450549451,0.417582418,0.131868132,0,0,0.003235695,4.133,2.1,3.266,3.736,4.267
1,0.128089888,0.035955056,0.82,0.14,0.04,3,0,0.004030452,0.847,3.872,4.572,4.856,4.612
1,0.10373444,0.066390041,0.444444444,0.388888889,0.166666667,1,0,0.005869632,3.616,2.115,3.548,4.99,5.377
1,0.119047619,0.107142857,0.333333333,0.666666667,0,0,0,0,2.926,3.046,4.218,4.985,4.722
1,0.039735099,0.039735099,0.363636364,0,0.636363636,1,0,0.020751542,1.218,3.426,4.239,5.159,5.626
